id,text,label
320,Hơi sước nhẹ thôi Chất lượng sản phẩm tuyệt vời Rất đáng tiền,1
321,"Đã nhận được hàng và ưng lắm, cái mình thích nhất là shop giao đúng mẫu đã đặt nhất định sẽ mua nữa để ủng hộ shop",1
322,Cho 6 sao nha son ok lam,1
323,Ai mua mà nhầm lẫn như mình thì nhắn tin hỏi shop nhé,1
324,"Đóng gói hàng đep, áo nặng tay",1
325,Sau bao nhiêu lần mua áo trên shopee lần này mình rất hài lòng,1
326,Nhất định sẽ ủng hộ dài dài,1
327,Túi và ví đều rất đẹp,1
328,Người giao hàng quá xá ok,1
329,Giao hàng nhanh túi đẹp 😍,1
330,Vải đẹp mảt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
331,"Chất áo miễn chê, mặc hok bị dăm hay sổ lông. mình rất thích",1
332,Sp ok Thời gian giao hàng nhanh,1
333,"Chất lượng sản phẩm tuyệt vời, Rất đáng tiền, Shop phục vụ rất tốt, Thời gian giao hàng rất nhanh",1
334,Chất lượng sản phẩm tạm được Giá cả chấp nhận được Thời gian giao hàng rất nhanh,1
335,Chất lượng áo khá oke,1
336,Sẽ theo shop dài dài,1
337,"Áo y hình, dày dặn, chất thích",1
338,Fom ok,1
339,"Giao hàng nhanh, mua flash sale rẻ nhắm, nói chung là ngon bổ rẻ khi sale ạ",1
340,Ko chê vào đâu được hehe,1
341,Rất tôn trọng ý kiến khách hàng,1
342,Nhận đủ nên vẫn đánh giá 5 sao,1
343,Tuyệt vời ông mặt trời,1
344,Màu hơi tối so với hình nk Thời gian giao hàng rất nhanh,1
345,Mua 5 áo nhưng 1 áo bị lỗi mà giá rẻ nên cx đc em cho 4 sao nhé^^,1
346,"Áo mịn đẹp, ít nhăn , vải mềm, form lên siêu ưng",1
347,"Vải dày dặn, có lót",1
348,Sp đẹp .. rất vừa lòng . <3,1
349,Shop giao hàng rất nhanh,1
350,Sẽ ũng hộ shop nhiều hơn,1
351,Hàng y hình và giao hàng rất nhanh,1
352,Giày rất la đẹp thích lam luôn 👍👍,1
353,Bạn chủ shop rất nhiệt tình❤️❤️❤️,1
354,"Giao hàng nhanh, kem ngon, shop phục vụ tốt",1
355,Shop phục vụ kh rất nhiệt tình nhé,1
356,Áo rất đẹp ❤️,1
357,Áo rộng vải dày đẹp,1
358,Quần lót chất mát rất đẹp,1
359,Chất lượng ổn sv giá,1
360,Đóng gói sản phẩm rất đẹp và chắc chắn Váy cầm nặng tay luôn,1
361,Shop đóng gói sp rất cẩn thận,1
362,"Ngoài sức tưởng tượng, chất vải dày dặn, form quần đẹp. Mình cao m71 nặng 53kg thì chỉ mặc sz 27 thôi. Chăm sóc khách hàng tốt nha.",1
363,Thời gian giao hàng nhanh.vẫn cho shop 5 sao,1
364,E thích lắm,1
365,Chất liệu giống hình,1
366,"Chất lượng đúng với số tiền 8k, mỏng",1
367,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn , đơn vị ship VNpost giao hàng hơi lâu ( cả tuần ) nhưng bù lại chất lượng tốt nên mình vẫn rate 5*",1
368,Áo đẹp giá mềm,1
369,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh,1
370,"Vải mềm, co giãn tốt Chất lượng sản phẩm tuyệt vời",1
371,Quá đẹp.chất vải quá ok.đã mua thử chỗ khác nhưng xấu hơn của shop rất nhiều,1
372,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.chủ shop nhiệt tình.giày rất ưng,1
373,Tiếc là mặc hơi chật . ban nào muốn rẻ đẹp thì cứ mua nha,1
374,Op Các Thương Hiệu Nổi Tiếng — Giày samba Cung Cấp Các Sản Phẩm Thể Thao Giúp Hỗ Trợ Tập Luyện Với Các Thiết Kế Sáng Tạo. Shopee Gì Cũng Có. Thanh Toán Linh Hoạt. Thỏa Sức Mua Sắm Tại Shopee. Đặt Hàng Ngay! Vận Chuyển Toàn Quốc. Giao Hàng Toàn Quốc.90,1
375,"Áo rất đẹp, mình rất thích cám ơn shop <3",1
376,"M thích hàng đợt trc hơn,kể cả mẫu mã lẫn chất lượng.v nên cho 4 sao thôi",1
377,Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.Gà hơi cay và mặn lần sau ngon mới lấy tiếp ạ,1
378,Áo đẹp cực kì,1
379,Hàng rất đáng đồng tiền,1
380,"Đáng tiền lắm, sẽ ủng hộ đủ 5 đơn để lấy quà",1
381,"Sp đẹp vải tốt ,dày cực kỳ ,cầm nặg tay luôn .chị bạn vô cùng dễ thương .sẽ ủng hộ lnầ sauu",1
382,"Hàng ổn vs giá, chân mình hay đi 37 cảm giác đi giày này hơi khít chân, nên chọn size to hơn đi tất cho thoải mái ;))",1
383,Có cái mình ôm nên phải cắt thâu dây lưng lại nhưng mà thích lắm,1
384,Mặc đẹp,1
385,Giá cả phù hợp với chất lượng,1
386,"Sản phẩm tốt, gửi hàng nhanh",1
387,So voi gia tiền thi chất vải rất la ok ạ,1
388,Chất ổn Shop phục vụ rất tốt,1
389,Áo xinh vải dày dặn,1
390,Moi ng ug ho shop nay nhe,1
391,"Đẹp hơn mk nghĩ, đang giặt nên k chụp ảnh đc",1
392,Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh mẫu mã đẹp y hình.nhưng chạy hơi yếu.nhưng rất tốt,1
393,"Sp rất Ok chất dầy , hiện tại có 4 màu này rồi đặt thêm 4 cái nữa shop giao màu khác dùm nhé",1
394,Size khá rộng rãi. 50kg mặc rộng,1
395,Giày bao đẹp nhé mọi người,1
396,Sản phẩm dễ phối đồ,1
397,Hàng chất đẹp lắm ..,1
398,"Áo form rộng, mặc thoải mái, hơi bo dưới gấu áo, mình mặc thành váy ngắn lun",1
399,"Chất lượng sản phẩm tuyệt vời, chất đẹp, mặc vừa vặn",1
400,"Hàng oki nha, mua được giá sale nên càng hời. Nchung đáng mua",1
401,Sản phẩm đẹp xuất sắc.... đáng tiền,1
402,Shop cần nâng chất lượng vải lên thì sẽ ủng shop dài dài,1
403,Vải dày tốt màu y như hình,1
404,"Vải đẹp, đồ giống mẫu, hàng chuẩn, Đóng gói sản phẩm rất đẹp và chắc chắn",1
405,Cảm ơn shop nhé.tai nghe phê lắm.nhìn chắc chắn,1
406,Chất lượng sản phẩm tuyệt vời chất lượng đi đôi với túi tiền. biết trước áo đẹp ntn thì đã mua thêm rồi,1
407,Chất lượng sản phẩm tuyệt vời..đep lăm nek,1
408,"Vải đẹp dáng đẹp, y hình , cảm ơn chị chủ shop",1
409,Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh,1
410,Đầm giá mềm mà chất lượng ok,1
411,"Áo đẹp, dày dặn",1
412,Áo đẹp lắm nha mn,1
413,Thời gian giao hàng nhanh Chất lượng sản phẩm tốt,1
414,Hàng đẹp so với giá tiền,1
415,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.ao cung rất dep,1
416,"Chất lượng sản phẩm tuyệt vời, đẹp, đóng gói sản phẩm không chắc lắm, Thời gian giao hàng rất nhanh",1
417,Chúc shop sang năm mới buôn bán thuận lợi,1
418,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền,1
419,"Áo y hình, chất lượng tốt, dưới 50kg sẽ vừa hơn",1
420,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn,1
421,Áo chât dày dặn giá tuy hơi cao nhưng đôi lại chất lại đẹp lắm mn ạ.còn được tặng 1 mặt nạ .áo y hình 100%.có dịp mk sẽ ủng hộ shop thêm ạ..ns chung áo ok lắm luôn ạ,1
422,Sp đẹp và có độ co giãn tốt sẽ ủng hộ shop thêm,1
423,Nhận deal nhanh,1
424,Chất mịn và ôm dáng người,1
425,"Màu áo như ảnh shop gửi, mình rất ưng chất vãi luôn í",1
426,Phải công nhận gói hàng kỹ lưỡng shop tư vấn nhiệt tình ns chung là ai k đặt hàng ở shop này thì phí,1
427,"Đầm đẹp, chất vải ok",1
428,Vải dày ít co dãn,1
429,Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn,1
430,Ảnh mình chụp cam thường đấy ạ,1
431,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt❤❤,1
432,Áo đẹp cực kì luôn ạ ❤️,1
433,Chất liệu đẹp nhưng viền cúc áo không được thẳng,1
434,Giao nhanh,1
435,Áo đẹp hơn momg đợi 😍😍 giá thì rẻ nữa chứ sẽ ủng hộ shop dài dài,1
436,Sẽ thích hơn nếu shop có bán cả áo thun trơn cổ tim,1
437,Áo đẹp rất rất đẹp,1
438,"Áo đẹp, mặc rất ok",1
439,"Nhưng với giá vậy là ok rồi, phù hợp với giá tiền thôi ^^ Chủ shop phục vụ và tư vấn nhiệt tình",1
440,Vớ cute lắm nha😄😄,1
441,Áo đẹp lắm ạ,1
442,Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn nhưng vải hơi dày,1
443,Rất đáng giá,1
444,Từ khâu shop đến vận chuyển đều rất ok,1
445,"Thời gian giao hàng rất nhanh ( vi diệu ), hơi dính bụi bẩn nhưng mà rất đáng tiền❤️",1
446,"Chất vải tạm đc, form ổn",1
447,"Chất vải đẹp, nhưng dáng quần size s không ôm bó sát so với cân nặng",1
448,Áo siêu xuất sắc 😍❤ Ưng cực kì ❤,1
449,Hàng đóng gói kỹ,1
450,Form ôm rất đẹ,1
451,Rất đáng tiền.Ở ngoài đẹp hơn trên hình luôn 😘😘😘,1
452,"Chất son thì thôi khỏi bàn, Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh",1
453,Vải đẹp mặc mát size rộng mặc thoải mái đi chống nắng tốt ai đi mưa thì nên mua chống nước áo nhẹ nhỏ gọn tiện mang theo giao hàng nhanh tư vấn nhiệt tình,1
454,Chất lượng sản phẩm tuyệt vời và giao hàng nhanh va nhiet tinh,1
455,Váy xinhhhhh,1
456,Đồ đẹp lắm,1
457,Giày đẹp Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
458,Chất lượng sản phẩm tuyệt vời hang rat dep de thuong lam Rất đáng tiền Shop phục vụ rất tốt tu van nhiet tinh de thuong noi chung la .,1
459,"Giao hàng nhanh, đủ, đúng",1
460,Lần nào cũng là 5 sao hết,1
461,Mình đã mua cái áo này là cái áo t3,1
462,"Quần ôm, trông gầy hẳn đi ý 😂",1
463,Mình nhận đc áo rồi vải đẹp lắm có áo mickey bị rớt hột thôi nhưng mình vẫn ưng !,1
464,Vải hơi mỏng nhưng Giá cả chấp nhận được Phù hợp,1
465,Còn được tặng đồ buột tóc nữa...rất là ưng,1
466,"Chất lượng băng đô rất tốt, vải mềm mịn, màu sắc y hình",1
467,"Mặc vừa vặn, đường may cũg rất đẹp",1
468,Chất lượng sản phẩm tuyệt vời.túi rất thơm,1
469,Gói kỹ quá bóc rách cả hộp :((,1
470,Hàng giao nhanh.Chất lượng sản phẩm tạm được,1
471,Áo đẹp đúng hình,1
472,Chất lượng sản phẩm phù hợp với giá tiền Đóng gói sản phẩm rất chắc chắn Thời gian giao hàng rất nhanh,1
473,Thời gian giao hàng rất nhanh nhưng áo hơi dài 😞,1
474,GH VỚI TỐC ĐỘ TÊN LỬA,1
475,"Chất vải đẹp, mát, rất hài lòng về sp",1
476,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn . mình rất là chim ưng nhé cảm ơn shop,1
477,Hàng đẹp hơn mong đợi rất nhiều ♥♥,1
478,Túi đẹp lắm,1
479,Giay rat đẹp.y hình .tuy nhiên co 1 đôi ck mình mag k.vừa nt noi shop nhơ shop đổi lai zum ma 2.3 ngay sau mới t.lời,1
480,"Chất lượng sản phẩm tốt, mua 5 áo rui, giá wá rẻ so với chất lượng, sẽ tiếp tục ủng hộ shop",1
481,Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
482,Với giá tiền đó thì nv là ổn lắm rồi,1
483,Váy đẹp mà rẻ,1
484,Áo Siêu đẹp hàng đến nhanh shop phụ vụ chu đáo 😍 sau ủng hộ shop tiếp😆,1
485,"Chất dày dặn, màu tối hơn hình chút nhưng vẫn đẹp. 5 sao cho shop",1
486,Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh chưa sử dụng nên ko đánh giá chất lượng đc Hy vọng tốt như quảng cáo hihi,1
487,Bạn Giao hàng rất nhanh và lịch sự,1
488,"Cam ngon, hợp bé, đã sử hết",1
489,Tất đep sẽ ủng hộ tiếp,1
490,Mọi người nên mua áo này này,1
491,"Đóng gói sản phẩm rất đẹp và chắc chắn, người giao hàng rất tử tế, nói chuyện rất lịch sự với khách hàng",1
492,Chất vãi đep dày dặn,1
493,"Chất lượng hàng rất tốt,mn ủng hộ shop nhé ^^",1
494,"Sản phẩm đẹp như shop giới thiệu, giao hàng rất nhanh và đúng màu yêu cầu",1
495,Cực kỳ hài lòng với sp luôn,1
496,Lên dáng đẹp nha,1
497,Ủng hộ mẹ bầu mua vài bộ mặc thoải mái,1
498,Quá đẹp cho một cuộc tình:3,1
499,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn,1
500,Chỉ tiếc túi hơi bị móp nhưng vẫn đẹp lắm ạ,1
501,"Chất lượng sản phẩm tuyệt vời Rất đáng tiền, vải đẹp, mấy bạn 62kg đổ xuống mặc vẫn vừa mà còn rất tôn dáng nữa, lúc đầu mua cho bạn sợ mặc k vừa ai ngờ vừa k tưởng mà còn đẹp, thích lắm",1
502,"Áo xinh lắm ạ, thank shop nhìu nhé Thời gian giao hàng rất nhanh",1
503,"Form đẹp, nhưng size này cho ng <45kg thì vừa, m 48kg mặc chật",1
504,"Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,Mua 5 áo size 36, nhưng chỉ mỗi 2 áo màu da không vừa",1
505,Nhìn rất xinh,1
506,"Freesize nhưng khá bé, mình m52 43kg mặc vừa in 😂😂 dày dặn. với giá ấy thì ok",1
507,Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời,1
508,"Áo siêu đẹp, giao hàng nhanh, không có chỗ nào để chê",1
509,"Áo form rộng đẹp, bạn nào béo mặc ok nhé,thời gian giao hàng hơi lâu xíu nhưng do chị chủ đáng yêu nên tớ sẽ cho 5 sao😆😆😆",1
510,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Rất đáng tiền,1
511,Vải mịn đẹp,1
512,"Mọi thứ mình đều ưng ý , từ cách nói chuyện dễ thương của chị Leo, cách gói hàng chỉnh chu và cả món hàng nhận được😄quần legging không mỏng , vải cũng không nóng đâu, lên form đẹp lắm !!",1
513,"Rất đẹp vải mặc mát, chỗ phần óng tay quá rộng so với size L phải bó sát thì đẹp, thích nhất 2 túi có căn tia và phần trong có 2 túi và nữa là trang bị thêm phần trên mặt khi khỏi đeo khẩu trang quá tiện lợi luôn xài lâu dài êm sẻ giới thiệu bạn bè cùng mua xài mình mua ngây ngày seo nên giảm ít tiền lại",1
514,Chất lượng sản phẩm tuyệt vời. còn dc tặng thêm tảo viên va bóp 500k nua . tks shop nhé,1
515,So với giá tiền quần như vậy là đẹp,1
516,Vải mịn nhưng quần màu thì giặc ra màu nhiều. hic. màu trắng thì k sao,1
517,Vải oke,1
518,Sản phẩm khá ok,1
519,Loveeeeee ❤️,1
520,"Chất lượng sản phẩm tuyệt vời, mình vẫn ưng mẫu này nhất",1
521,Áo thun ôm body thun tốt,1
