Review,Label_number,Label_text
"tiền nào của nấy thôi. 1 bên nghe được 1 bên không. may suýt thì mua 2 cái 1 lúc. sau 2, 3 lần dùng thì tai nghe điếc luôn nên phải cho sửa 1, mới lấy đánh giá 3 vì còn nghe được 1 bên. nghe được 3 lần thì chả nghe gì nữa. đúng là phí tiền",0,neg
"tai nghe quá lớn đeo vào rất khó",0,neg
"Túi chất lượng bình thường. Không tệ lắm",0,neg
"bình thường đen quá tệ, đồng hồ không chạy được, như đồng hồ mô hình vậy",0,neg
"hàng chưa về nên chưa biết không bình thường shiper tệ hàng không về mà kêu về rồi",0,neg
"không nghe được tiếng gì hình dáng thì hơi được thôi chứ không hoàn hảo lắm. nói chung tệ",0,neg
"tuy giá rẻ nhưng phải làm ăn có tâm. nhình ảnh không giống miêu tả. vải xấu. cúc mai lổi! mình đự định nếu đơn này suông thì làm ăn lâu dài. mà thôi 1 đơn duy nhất",0,neg
"giao nhầm màu và mặt đồng hồ cũng xước tiền nào của nấy thế thôi",0,neg
"nghe không rõ lắm bình thường mình xuống nhận hàng thấy còn tưởng hàng gì không nghĩ là tai nghe của mình đóng gói kém vừa kết nối thì 80 xong thoát ra còn 70 giảm nhanh chóng mặt",0,neg
"màu xấu cực không dám mặc ra đg luôn, không , tiền nào của nấy thôi mọi người",0,neg
"đen vải nói chung mua giá rẻ thì chất lượng cũng bình thường, vài cái bị lỗi, rách chỉ",0,neg
"chất lượng xấu đường nét bình thường xanh than nó rất ngắn nha kiểu cứ sao sao í mọi người ạ mình không kắm mình dag mặc áo khác á mọi người",0,neg
"hết cứu sau 5 ngày nhỏ gọn khi mua về được vài ngày thì vẫn ổn nhưng dùng tầm 4, 5 ngày là nó thậm chí không kết nối được với điện thoại và cả những phương tiện khác",0,neg
"nói sản phẩm không vô nước thằng bé mới tắm mà đã vô nước rồi",0,neg
"bình thường đúng cửa hàng gửi ô bị lỗi ở cán cho khách à. trước khi gửi phải kiểm tra cẩn thận đi chứ. chả nhẽ lại yêu cầu hoàn tiền mong rút kinh nghiệm lần sau đi nha",0,neg
"sạc thường chứ nhanh cái mẹ gì chán hơn cả sạc bình thướng",0,neg
"Tạm được . hàng như đã mặc qua rồi, len nhão và màu xấu",0,neg
"cũng tạm khác so với ảnh màu khác hoàn toàn đậm trông không được đẹp tệ cực kì",0,neg
"đen nhựa tiền nào của đấy nên không móng đợi nhiều, mua nghịch thì được, hàng giả mà. cũng xem giờ được. nói chung mọi người không nên mua",0,neg
"sản phẩm giống giống như quảng cáo tạm ổn, không có nhãn mác hay kích cỡ số gì hết, hàng bị lỗi ở phần nách",0,neg
"không ổn lắm không có tiền nào của đó không nghe được nên căng nhắc khi mua",0,neg
"chất lượng thì như video nhé cả nhà! mình đặt cho giao hàng về ngoại đến khi về thấy bị vỡ nhưng không ấn hoàn hàng được! nhắn tin thì cửa hàng không giải quyết! n không đáng giá bao nhiêu nhưng cửa hàng không giải quyết nên mình đánh giá thái độ của cửa hàng không được cao! có lần sau chắc mua cửa hàng khác cho an tâm",0,neg
"hàng kém chất lượng, khác xa hình ảnh, anh em tuyệt đối không nên mua hàng, đường may và chất lượng không thể chấp nhận được, vừa nhận hàng đã sổ chỉ",0,neg
"mau nau chưa nhận hàng nên không biết không biết chưa nhận hàng mà shiper báo đã giao hàng thành công. khiếu nại lên shope thì không bảo lý do không chấp nhận. ủa là sao",0,neg
"tiền nào của đấy tai nghe cực bé và không có bas",0,neg
"tiền nào của đấy nhé",0,neg
"chất lượng kém. tất mỏng. tiền nào của đấy. mọi người cân nhắc trước khi mua nhé. loại này chỉ đi 1 2 lần là bỏ",0,neg
"không đúng cho lắm hơi mỏng đẹp tạm mà quảng cáo có giây buộc giao không có giây",0,neg
"về , ổn so với tầm giá. đường kim mũi chỉ chắc chắn, đẹp, sắc nét tuy nhiên quần màu xám có 01 túi quần bị may ngược, không sử dụng được trải nghiệm khách hàng mình đã ghi chú không lấy quần màu trắng đổi bằng quần màu xám, tuy nhiên cửa hàng không phản hồi gì mà vẫn gửi quần màu trắng",0,neg
"nóng bí đúng tiền nào đồ ý",0,neg
"cũng được sai hoàn toàn đúng cửa hàng không tận tâm mình nhắn tin cho cửa hàng mà cửa hàng không chek tn nên tệ lắm",0,neg
"Chén tạm ổn với giá. Không tệ lắm",0,neg
"ê xấu lắm bây, quần kiểu cũ cũ giống 2hand ấy, còn hodie bên đây tôi cũng mua rồi giặc tầm 2 lần là xù bung bét sợ luôn, nói chung ai muốn trải nghiệm thử thì nên mua thử cho biết",0,neg
"ô mỏng, bị lủng lỗ li ti khi bung ô, mở ô dễ nhưng khép lại khó pải dùng lực mạnh nói chung dùng tạm khi nắng thôi chứ mưa là ướt, mỏng dễ hỏng nữa",0,neg
"hàng thì đẹp đấy nhưng chỉ nghe được một tài thôi quá thất vọng hàng giống như trong hình như chỉ nghe được một tai tiền nào của đấy các bạn ạ nên hãy cân nhắc trước khi mua nhé",0,neg
"da mềm no trắng đặt loại dày nhưng túi nhận được là loại mỏng mềm, túi bẩn, nói chung là không đẹp, nhận hàng hú hồn, đổi trả mất thời gian nên dùng tạm",0,neg
"bình thường không tai nghe bình thường không có chức năng trái phải mua nghe cho vui thì ổn chứ chơi game không nghe được trái hay phải nhé lưu ý",0,neg
"áo dính bẩn giặt không ra, nhìn không được đẹp, vải nóng, nhìn khá xấu, cửa hàng đi đơn cho kịp tết thôi chơ không quan tâm sản phẩm của khách",0,neg
"giao đúng hẹn, hàng không tệ không xuất sắc, nhìn chung tạm ổn",2,neu
"chất lượng bình thường mỏng bé không như quảng cáo không nên mua",0,neg
"tam ổn giao hàng quá chậm, ô cầm chắc tay. đợi cái ô chắc ướt hết người cả tuần",0,neg
"trắng quá bẩn không thể chấp nhận hay là khinh thường người săn seal",0,neg
"đồng hồ như hàng đồ chơi. đúng tiền nào của đấy",0,neg
"rách tam oi quan boxer mình nhận giao nhanh nhưng mua thử mà đường may ẩu ráh tùm lum mong cửa hàng khắc phục anh",0,neg
"đứng tệ không giống, đúng là tiền nào của đó, không nên mua nha mọi người",0,neg
"Giao nhầm mẫu áo, áo giao nhầm chất tạm được, lần sau shop kiểm tra kỹ trước khi giao đỡ mất công đổi trả",0,neg
"không có gì nổi bật tệ hơn so với tai nghe khác cùng tầm giá tai nghe giới thiệu bas có nhiều nhưng thực sự nó gọi là cũng có bas nhưng siêu chán luôn treble mở to là rè nha, nói chung là là do có hộp và dây nhìn ổn thôi, mic còn chưa test",0,neg
"đáng tiền không đáng đề xuất không thay ung chất lượng binh thuong so với giá tiền thì chất xấu thô và cứng, không cả mềm bằng mình mua loại quần chip khác bên ngoài chợ bán. vải không hề mềm mà giá lại đắt",0,neg
"đặt màu trắng ny cuối cùng giao hàng 2 bộ đen thui, có tâm thật",0,neg
"nhựa đen nhựa 1 ben day đeo bị lỏng con nut gài cái lỏng cái không. nói chung xai tạm coi giờ. nhin không đẹp",0,neg
"tạm không biết trắng bật chả lên",0,neg
"nhân viên thân thiện nhiệt tình hàng so với tầm giá",0,neg
"tai nghe nghe yếu lắm. đang nghe tự ngắt kết nối. haiz tiền nào của đó có trải nghiệm không vui không nên mua. mình quăng rồi. không dùng được luôn. dùng tự tắt liên tục",0,neg
"quá tệ không không cực tệ không chỉnh giờ được chỉ là hình mình hoạ thôi tôi nghĩ tiền nào của nấy đừng co mua i chang trong hình thôi. đã vậy còn không chỉnh giờ được",0,neg
"giả da đen tạm thắt lưng khoá trong nên rất khó dùng nếu hông nhỏ, mua về không dùng được, thắt lúc nào cũng bị tuột ra, đã cố nhét để siết chặt thắt lưng nhưng không được. không nên mua loại này",0,neg
"không có gì hỏng sau 1 ngày sử dụng không bình thường nói gì chắc giá rẻ",0,neg
"đúng là giá tiền đi liền với chất lượng, ốp thì tạm được. miếng dán bị lỗi nhiều, đụng nhẹ là nứt. tệ dễ sợ",0,neg
"mic tai nghe bị lỗi rất rè khó nghe nghe được tầm trung rất khó",0,neg
"tạm đuợc nhựa tạm ổn đồng hồ bị văng nuớc xíu đã bị mờ kính hk có chóng thấm nuớc như quảng cáo đồng hồ thuờng chạy sai giờ dây đeo nhanh bị đứt tệ như vk thằng đậu treo đầu để bán thịt chó mọi nguời né cửa hàng này",0,neg
"vải tăm, không thấm nước bên này bán hàng loại 2 hình in bị lem không",0,neg
"chất lượng bình thường hàng ngày chất nilong nóng dễ phai màu, đường may xấu chụp lên hình thì nhìn đẹp vậy thôi chứ bên ngoài màu xanh nhìn đã muốn phải màu",0,neg
"tiền nào của nấy fre kích cỡ mà mặc nhỏ xíu cho con nít mua 2 áo mà 1 cái lỗi chỉ 1 cái mặc ngắn ngủn bai bai không có lần sau",0,neg
"màu xanh mình mua của cửa hàng khác, màu xám mình mua của cửa hàng này. 2 cửa hàng giá bằng nhau. mình khuyên thật là các bạn mua đeo tạm thì được chứ lấy để bán như mình nhục lắm. ôm 30c giờ về không dám bán luôn. như giẻ lau. mỏng xù lông đeo 1 lần đã giãn. ngắn hơn cửa hàng khác tầm 5cm. cái ngắn cái dài",0,neg
"Chất lượng sản phẩm tạm được, 1 bên tay in bị lỗi",0,neg
"lừa đảo khách hàng! như mình đã cảnh báo với cửa hàng. treo đầu dê bán thịt chó đáng để đánh giá và thật sự không . nếu bán uni thì ghi hẳn uni vào và hạ giá xuống. vì có cửa hàng khác bán hãng uni chỉ 160k áo thôi. vì tôi tin cửa hàng bán áo 3m osaka nên đã mua và chấp nhận mua giá cao vì tin quảng cáo",0,neg
"den vaix thun mau den hang sai với mau da dat giao sai mẫu yeu cau doi hang thi bao la ben cửa hàng chỉ bán chơ cửa hàng không bình thường mà trog khi đó mua có nhắn riêng trog tin nhắn rồi né gấp",0,neg
"quay video bóc hàng rõ mã vận đơn và các cạnh kiện hàng nguyên vẹn quá trình xuyên suốt. del chập nhận cho hoàn hàng. bọn lừa đảo",0,neg
"màu đen đúng hình màu đen quá mỏng luôn tất mỏng và xấu đúng tiền nào của đấy",0,neg
"đúng tiền nào của ấy",0,neg
"cửa hàng lên deal ảo. khách đặt mấy đơn mà để đơn tự huỷ, chỉ giao có 1 đơn, nhắn tin thì toàn auto trả lời, không có tâm. đơn này mình chưa khui do còn đang ở quê nên chưa biết thiếu hay hư hỏng gì không",0,neg
"tiền nào của đó các bạn không nên mua",0,neg
"chất xấu chất xấu, nóng. áo xấu quá nên không muốnchupj, hình ảnh chỉ mang tính chats mình hoạ lays xu, tiền nào của đấy",0,neg
"xài được vài tiếng cái lát không nghe được hay nói được tháo ra thì cắm tai nghe vô nghe rất bình thường",0,neg
"dung tam cảm thấy dỡ tệ, vải mỏng không mát không có độ co dãn",0,neg
"đặt trắng kem mà cửa hàng giao ghi xám nhạt. dây đeo thì bị lỗi. không đẹp. tiền nào của ấy",0,neg
"dày ổn nhưng tất quá bé. chân mình kích cỡ 40 cũng không phải to mà đi vào chật ních cổ chân đi vài phút là tắc hết cả mạch máu, xem ảnh là thấy. khả năng hàng lỗi hàng loại tồn kho nên đem lên shope bán rẻ. không , không phù hợp với bàn chân nam giới. mua combo 3 cái xong chắc vứt cho vợ đi tạm",0,neg
"bình thường không kết nối được với laptop",0,neg
"mua kích cỡ 12kg mà bé 8kg mặc không vừa, chật lắm, mọi người mua nên tăng 2 kích cỡ. lưng quần 12kg mà ngag tầm 15cm, thun cứng ngắt ít giản, quần bé tí thôi nha mọi người. vải cũng xấu luôn. nhận được bộ đồ thất vọng thật sự",0,neg
"tạm chưa dùng, đóng gói sơ sài, tệ",0,neg
"không mỏng dính tạm vải siêu mỏng, đường may wa tệ",0,neg
"ổn tạm quá rộng không đúng đặt",0,neg
"hong nhựa chưa giống lắm hàng này mà cũng đẩy lên sàn bán được hay thật, đừng để là đồng hồ thể thao mà hãy để là đồng hồ đồ chơi cho khách khỏi bị nhầm lẫn. biết là giá trị thấp nên đặt cho biết xem nó thế nào thôi mà công nhận mấy anh tầu khựa giỏi, chi phí sx cái này chắc tầm 5k cái",0,neg
"hàng tạm được mất màu và vỡ",0,neg
"không có luôn tệ lắm tiền nào của nấy",0,neg
"hàng bình thường không đẹp đầu dây thì lỏng lẻo giá thấp đi cùng chất lượng thấp khuyên không nên mua",0,neg
"bình thường sau một ngày dùng đã có vấn đề",0,neg
